DOWNLOADABLE,ON_DEMAND,Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir Off Nadir,Full or Partial Scene,Data Category,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Browse Exists,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Entity ID,Display ID,Ordering ID
1,N,LC80070462013215LGN00,7,46,7,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,8/3/13,2013:215:15:03:55.5423555,2013:215:15:04:27.5426727,9,5.95,66.26732699,92.5035949,4.945,5.192,Yes,"20¡13'47.32""N","69¡25'22.08""W","21¡16'38.64""N","70¡07'00.01""W","20¡54'34.96""N","68¡19'38.03""W","19¡10'16.18""N","68¡44'26.88""W","19¡32'26.20""N","70¡30'36.32""W",20.22981,-69.4228,21.2774,-70.11667,20.90971,-68.32723,19.17116,-68.7408,19.54061,-70.51009,LC80070462013215LGN00,LC80070462013215LGN00,LC80070462013215LGN00
1,N,LC80070472013215LGN00,7,47,7,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,8/3/13,2013:215:15:04:19.5425919,2013:215:15:04:51.5429151,9,18.63,66.06827104,89.16993527,4.429,6.018,Yes,"18¡47'13.81""N","69¡45'20.02""W","19¡50'04.67""N","70¡26'37.14""W","19¡28'06.13""N","68¡40'14.99""W","17¡43'44.58""N","69¡04'42.89""W","18¡05'50.10""N","70¡49'58.55""W",18.78717,-69.75556,19.83463,-70.44365,19.46837,-68.67083,17.72905,-69.07858,18.09725,-70.83293,LC80070472013215LGN00,LC80070472013215LGN00,LC80070472013215LGN00
1,N,LC80090482013213LGN00,9,48,9,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,8/1/13,2013:213:15:17:04.5502404,2013:213:15:17:36.5505636,9,6.97,65.77985148,84.64835284,4.844,5.531,Yes,"17¡20'39.37""N","73¡10'24.89""W","18¡23'29.40""N","73¡51'21.74""W","18¡01'35.65""N","72¡05'55.54""W","16¡17'11.62""N","72¡30'04.32""W","16¡39'12.78""N","74¡14'29.94""W",17.34427,-73.17358,18.3915,-73.85604,18.02657,-72.09876,16.28656,-72.5012,16.65355,-74.24165,LC80090482013213LGN00,LC80090482013213LGN00,LC80090482013213LGN00
1,N,LC80090472013213LGN00,9,47,9,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,8/1/13,2013:213:15:16:40.5500040,2013:213:15:17:12.5503212,9,11.23,66.09096958,87.89471921,5.324,5.96,Yes,"18¡47'14.42""N","72¡50'40.96""W","19¡50'05.28""N","73¡31'57.50""W","19¡28'06.89""N","71¡45'35.96""W","17¡43'45.26""N","72¡10'03.90""W","18¡05'50.57""N","73¡55'18.95""W",18.78734,-72.84471,19.8348,-73.53264,19.46858,-71.75999,17.72924,-72.16775,18.09738,-73.92193,LC80090472013213LGN00,LC80090472013213LGN00,LC80090472013213LGN00
1,N,LC80090452013213LGN00,9,45,9,45,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,8/1/13,2013:213:15:15:53.5495353,2013:213:15:16:24.5498424,9,12.08,66.47083708,94.61306347,5.992,5.759,Yes,"21¡40'18.37""N","72¡10'29.42""W","22¡43'10.49""N","72¡52'29.53""W","22¡21'01.58""N","71¡04'03.94""W","20¡36'45.61""N","71¡29'15.50""W","20¡59'00.31""N","73¡16'22.22""W",21.67177,-72.17484,22.71958,-72.87487,22.35044,-71.06776,20.61267,-71.48764,20.98342,-73.27284,LC80090452013213LGN00,LC80090452013213LGN00,LC80090452013213LGN00
1,N,LC80090462013213LGN00,9,46,9,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,8/1/13,2013:213:15:16:17.5497717,2013:213:15:16:48.5500848,9,5.1,66.3221342,91.22345336,5.742,6.764,Yes,"20¡13'47.82""N","72¡30'42.73""W","21¡16'39.29""N","73¡12'20.70""W","20¡54'35.86""N","71¡24'59.15""W","19¡10'16.82""N","71¡49'47.93""W","19¡32'26.74""N","73¡35'56.90""W",20.22995,-72.51187,21.27758,-73.20575,20.90996,-71.41643,19.17134,-71.82998,19.54076,-73.59914,LC80090462013213LGN00,LC80090462013213LGN00,LC80090462013213LGN00
1,N,LC80110442013211LGN00,11,44,11,44,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/30/13,2013:211:15:27:50.5567050,2013:211:15:28:22.5570222,9,12.41,66.64859046,96.82055358,5.384,5.618,Yes,"23¡06'46.44""N","74¡55'18.30""W","24¡09'39.46""N","75¡37'42.64""W","23¡47'24.65""N","73¡48'07.38""W","22¡03'11.74""N","74¡13'43.97""W","22¡25'31.76""N","76¡01'53.69""W",23.1129,-74.92175,24.16096,-75.62851,23.79018,-73.80205,22.05326,-74.22888,22.42549,-76.03158,LC80110442013211LGN00,LC80110442013211LGN00,LC80110442013211LGN00
1,N,LC80130452013209LGN00,13,45,13,45,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/28/13,2013:209:15:40:35.5643535,2013:209:15:41:07.5646707,9,10.06,66.63036573,92.19505068,5.934,5.461,Yes,"21¡40'18.66""N","78¡21'06.77""W","22¡43'10.85""N","79¡03'06.95""W","22¡21'02.16""N","77¡14'41.75""W","20¡36'46.01""N","77¡39'53.28""W","20¡59'00.53""N","79¡26'59.57""W",21.67185,-78.35188,22.71968,-79.05193,22.3506,-77.24493,20.61278,-77.6648,20.98348,-79.44988,LC80130452013209LGN00,LC80130452013209LGN00,LC80130452013209LGN00
1,N,LC80130462013209LGN00,13,46,13,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/28/13,2013:209:15:40:59.5645959,2013:209:15:41:31.5649131,9,15.18,66.42074247,88.80243372,7.077,4.598,Yes,"20¡13'48.18""N","78¡41'20.33""W","21¡16'39.43""N","79¡22'57.47""W","20¡54'36.25""N","77¡35'37.03""W","19¡10'17.26""N","78¡00'25.92""W","19¡32'26.84""N","79¡46'33.82""W",20.23005,-78.68898,21.27762,-79.38263,20.91007,-77.59362,19.17146,-78.0072,19.54079,-79.77606,LC80130462013209LGN00,LC80130462013209LGN00,LC80130462013209LGN00
1,N,LC80080472013206LGN00,8,47,8,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/25/13,2013:206:15:10:28.5462828,2013:206:15:11:00.5466000,9,9.43,66.15648019,83.79696375,5.079,6.411,Yes,"18¡47'15.18""N","71¡17'32.86""W","19¡50'06.00""N","71¡58'48.58""W","19¡28'08.00""N","70¡12'28.76""W","17¡43'45.95""N","70¡36'56.74""W","18¡05'50.89""N","72¡22'10.09""W",18.78755,-71.29246,19.835,-71.98016,19.46889,-70.20799,17.72943,-70.61576,18.09747,-72.36947,LC80080472013206LGN00,LC80080472013206LGN00,LC80080472013206LGN00
1,N,LC80080482013206LGN00,8,48,8,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/25/13,2013:206:15:10:52.5465252,2013:206:15:11:24.5468424,9,12.73,65.74553829,80.60608515,5.565,6.477,Yes,"17¡20'40.70""N","71¡37'16.54""W","18¡23'30.88""N","72¡18'11.81""W","18¡01'37.85""N","70¡32'48.88""W","16¡17'13.02""N","70¡56'57.84""W","16¡39'13.43""N","72¡41'20.18""W",17.34464,-71.62126,18.39191,-72.30328,18.02718,-70.54691,16.28695,-70.9494,16.65373,-72.68894,LC80080482013206LGN00,LC80080482013206LGN00,LC80080482013206LGN00
1,N,LC80080462013206LGN00,8,46,8,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/25/13,2013:206:15:10:04.5460404,2013:206:15:10:36.5463636,9,4.01,66.48978488,87.09703169,4.598,5.741,Yes,"20¡13'47.86""N","70¡57'34.99""W","21¡16'39.36""N","71¡39'11.70""W","20¡54'36.29""N","69¡51'52.13""W","19¡10'16.82""N","70¡16'41.09""W","19¡32'26.30""N","72¡02'48.12""W",20.22996,-70.95972,21.2776,-71.65325,20.91008,-69.86448,19.17134,-70.27808,19.54064,-72.0467,LC80080462013206LGN00,LC80080462013206LGN00,LC80080462013206LGN00
1,N,LC80080452013206LGN00,8,45,8,45,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/25/13,2013:206:15:09:40.5458040,2013:206:15:10:12.5461212,9,6.33,66.74212976,90.4882515,4.37,8.024,Yes,"21¡40'18.59""N","70¡37'21.32""W","22¡43'10.81""N","71¡19'20.68""W","22¡21'02.30""N","69¡30'56.66""W","20¡36'45.72""N","69¡56'08.45""W","20¡59'00.10""N","71¡43'13.62""W",21.67183,-70.62259,22.71967,-71.32241,22.35064,-69.51574,20.6127,-69.93568,20.98336,-71.72045,LC80080452013206LGN00,LC80080452013206LGN00,LC80080452013206LGN00
1,N,LC80100462013204LGN00,10,46,10,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/23/13,2013:204:15:22:25.5534525,2013:204:15:22:57.5537757,9,8.94,66.53397401,86.03728166,5.071,4.489,Yes,"20¡13'46.60""N","74¡02'49.85""W","21¡16'38.21""N","74¡44'26.48""W","20¡54'35.03""N","72¡57'06.91""W","19¡10'15.53""N","73¡21'55.98""W","19¡32'25.12""N","75¡08'02.98""W",20.22961,-74.04718,21.27728,-74.74069,20.90973,-72.95192,19.17098,-73.36555,19.54031,-75.13416,LC80100462013204LGN00,LC80100462013204LGN00,LC80100462013204LGN00
1,N,LC80100472013204LGN00,10,47,10,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/23/13,2013:204:15:22:49.5536949,2013:204:15:23:21.5540121,9,5.4,66.17467557,82.74693934,4.775,5.4,Yes,"18¡47'13.85""N","74¡22'47.82""W","19¡50'04.81""N","75¡04'03.61""W","19¡28'06.67""N","73¡17'43.66""W","17¡43'44.44""N","73¡42'11.70""W","18¡05'49.49""N","75¡27'25.16""W",18.78718,-74.37995,19.83467,-75.06767,19.46852,-73.29546,17.72901,-73.70325,18.09708,-75.45699,LC80100472013204LGN00,LC80100472013204LGN00,LC80100472013204LGN00
1,N,LC80100482013204LGN00,10,48,10,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/23/13,2013:204:15:23:13.5539313,2013:204:15:23:45.5542545,9,15.17,65.73852723,79.57303583,5.161,6.109,Yes,"17¡20'40.24""N","74¡42'31.46""W","18¡23'30.66""N","75¡23'28.10""W","18¡01'36.95""N","73¡38'02.22""W","16¡17'12.44""N","74¡02'11.18""W","16¡39'13.57""N","75¡46'36.44""W",17.34451,-74.70874,18.39185,-75.39114,18.02693,-73.63395,16.28679,-74.03644,16.65377,-75.77679,LC80100482013204LGN00,LC80100482013204LGN00,LC80100482013204LGN00
1,N,LC80100452013204LGN00,10,45,10,45,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/23/13,2013:204:15:22:01.5532101,2013:204:15:22:33.5535333,9,13.41,66.81275068,89.42628828,5.371,4.738,Yes,"21¡40'17.44""N","73¡42'36.25""W","22¡43'09.73""N","74¡24'35.42""W","22¡21'01.08""N","72¡36'11.34""W","20¡36'44.50""N","73¡01'23.27""W","20¡58'58.98""N","74¡48'28.48""W",21.67151,-73.71007,22.71937,-74.40984,22.3503,-72.60315,20.61236,-73.02313,20.98305,-74.80791,LC80100452013204LGN00,LC80100452013204LGN00,LC80100452013204LGN00
1,N,LC80100442013204LGN00,10,44,10,44,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/23/13,2013:204:15:21:37.5529737,2013:204:15:22:09.5532909,9,4.65,67.00804204,92.89310144,5.063,4.564,Yes,"23¡06'45.94""N","73¡22'05.45""W","24¡09'39.13""N","74¡04'28.92""W","23¡47'24.50""N","72¡14'55.25""W","22¡03'11.16""N","72¡40'31.98""W","22¡25'30.97""N","74¡28'40.19""W",23.11276,-73.36818,24.16087,-74.0747,23.79014,-72.24868,22.0531,-72.67555,22.42527,-74.47783,LC80100442013204LGN00,LC80100442013204LGN00,LC80100442013204LGN00
1,N,LC80120442013202LGN00,12,44,12,44,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/21/13,2013:202:15:33:58.5603858,2013:202:15:34:30.5607030,9,9.19,67.1028004,91.8897813,4.999,4.892,Yes,"23¡06'46.51""N","76¡27'18.97""W","24¡09'39.85""N","77¡09'42.41""W","23¡47'25.12""N","75¡20'08.63""W","22¡03'11.92""N","75¡45'45.50""W","22¡25'31.84""N","77¡33'53.82""W",23.11292,-76.45527,24.16107,-77.16178,23.79031,-75.33573,22.05331,-75.76264,22.42551,-77.56495,LC80120442013202LGN00,LC80120442013202LGN00,LC80120442013202LGN00
1,N,LC80120462013202LGN00,12,46,12,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/21/13,2013:202:15:34:46.5608646,2013:202:15:35:18.5611818,9,5.65,66.57855841,85.03250991,4.894,4.869,Yes,"20¡13'48.11""N","77¡08'03.16""W","21¡16'39.72""N","77¡49'39.50""W","20¡54'36.61""N","76¡02'20.51""W","19¡10'17.04""N","76¡27'09.79""W","19¡32'26.56""N","78¡13'16.21""W",20.23003,-77.13421,21.2777,-77.82764,20.91017,-76.03903,19.1714,-76.45272,19.54071,-78.22117,LC80120462013202LGN00,LC80120462013202LGN00,LC80120462013202LGN00
1,N,LC80120452013202LGN00,12,45,12,45,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/21/13,2013:202:15:34:22.5606222,2013:202:15:34:54.5609454,9,9.98,66.88229969,88.4181272,5.702,5.153,Yes,"21¡40'18.05""N","76¡47'49.67""W","22¡43'10.38""N","77¡29'48.91""W","22¡21'01.73""N","75¡41'25.15""W","20¡36'45.04""N","76¡06'36.94""W","20¡58'59.48""N","77¡53'41.78""W",21.67168,-76.79713,22.71955,-77.49692,22.35048,-75.69032,20.61251,-76.11026,20.98319,-77.89494,LC80120452013202LGN00,LC80120452013202LGN00,LC80120452013202LGN00
1,N,LC80120472013202LGN00,12,47,12,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/21/13,2013:202:15:35:10.5611010,2013:202:15:35:42.5614242,9,9.37,66.19463478,81.75147371,6.151,5.791,Yes,"18¡47'14.42""N","77¡28'01.52""W","19¡50'05.39""N","78¡09'16.92""W","19¡28'07.25""N","76¡22'57.43""W","17¡43'44.94""N","76¡47'25.55""W","18¡05'49.96""N","78¡32'38.58""W",18.78734,-77.46709,19.83483,-78.1547,19.46868,-76.38262,17.72915,-76.79043,18.09721,-78.54405,LC80120472013202LGN00,LC80120472013202LGN00,LC80120472013202LGN00
1,N,LC80050472013201LGN00,5,47,5,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/20/13,2013:201:14:51:54.5351454,2013:201:14:52:26.5354626,9,15.78,66.20608969,81.25818142,4.932,6.399,Yes,"18¡47'15.36""N","66¡39'10.51""W","19¡50'06.14""N","67¡20'25.08""W","19¡28'08.26""N","65¡34'06.82""W","17¡43'45.77""N","65¡58'35.26""W","18¡05'50.57""N","67¡43'47.06""W",18.7876,-66.65292,19.83504,-67.3403,19.46896,-65.56856,17.72938,-65.97646,18.09738,-67.72974,LC80050472013201LGN00,LC80050472013201LGN00,LC80050472013201LGN00
1,N,LC80050482013201LGN00,5,48,5,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/20/13,2013:201:14:52:18.5353818,2013:201:14:52:50.5357050,9,17.26,65.73426545,78.10773435,4.599,6.573,Yes,"17¡20'40.42""N","66¡58'54.41""W","18¡23'31.06""N","67¡39'50.33""W","18¡01'37.52""N","65¡54'25.78""W","16¡17'12.37""N","66¡18'34.92""W","16¡39'13.36""N","68¡02'58.85""W",17.34456,-66.98178,18.39196,-67.66398,18.02709,-65.90716,16.28677,-66.3097,16.65371,-68.04968,LC80050482013201LGN00,LC80050482013201LGN00,LC80050482013201LGN00
1,N,LC80070462013199LGN00,7,46,7,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/18/13,2013:199:15:03:53.5423353,2013:199:15:04:24.5426424,9,18.73,66.64854449,83.60998352,4.557,5.343,Yes,"20¡13'46.85""N","69¡24'48.85""W","21¡16'38.64""N","70¡06'24.66""W","20¡54'35.75""N","68¡19'06.78""W","19¡10'15.74""N","68¡43'56.03""W","19¡32'25.01""N","70¡30'01.37""W",20.22968,-69.41357,21.2774,-70.10685,20.90993,-68.31855,19.17104,-68.73223,19.54028,-70.50038,LC80070462013199LGN00,LC80070462013199LGN00,LC80070462013199LGN00
1,N,LC80090472013197LGN00,9,47,9,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/16/13,2013:197:15:16:39.5499939,2013:197:15:17:11.5503111,9,3,66.25842552,79.48652801,5.041,6.314,Yes,"18¡47'14.21""N","72¡50'21.01""W","19¡50'05.24""N","73¡31'35.51""W","19¡28'07.64""N","71¡45'17.93""W","17¡43'44.90""N","72¡09'46.22""W","18¡05'49.42""N","73¡54'57.31""W",18.78728,-72.83917,19.83479,-73.52653,19.46879,-71.75498,17.72914,-72.16284,18.09706,-73.91592,LC80090472013197LGN00,LC80090472013197LGN00,LC80090472013197LGN00
1,N,LC80090482013197LGN00,9,48,9,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/16/13,2013:197:15:17:03.5502303,2013:197:15:17:34.5505434,9,7.19,65.74471033,76.36555693,5.171,5.676,Yes,"17¡20'39.44""N","73¡10'04.98""W","18¡23'29.83""N","73¡50'59.78""W","18¡01'36.88""N","72¡05'37.43""W","16¡17'11.40""N","72¡29'46.50""W","16¡39'11.74""N","74¡14'08.20""W",17.34429,-73.16805,18.39162,-73.84994,18.02691,-72.09373,16.2865,-72.49625,16.65326,-74.23561,LC80090482013197LGN00,LC80090482013197LGN00,LC80090482013197LGN00
1,N,LC80090462013197LGN00,9,46,9,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/16/13,2013:197:15:16:15.5497515,2013:197:15:16:47.5500747,9,15.78,66.69760006,82.74361186,5.04,6.857,Yes,"20¡13'47.32""N","72¡30'23.00""W","21¡16'38.96""N","73¡11'58.70""W","20¡54'36.25""N","71¡24'41.08""W","19¡10'16.14""N","71¡49'30.25""W","19¡32'25.26""N","73¡35'35.30""W",20.22981,-72.50639,21.27749,-73.19964,20.91007,-71.41141,19.17115,-71.82507,19.54035,-73.59314,LC80090462013197LGN00,LC80090462013197LGN00,LC80090462013197LGN00
1,N,LC80110482013195LGN00,11,48,11,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/14/13,2013:195:15:29:25.5576525,2013:195:15:29:57.5579757,9,9.38,65.75869802,75.57737549,6.715,5.979,Yes,"17¡20'39.84""N","76¡15'36.97""W","18¡23'30.41""N","76¡56'32.57""W","18¡01'37.20""N","75¡11'08.81""W","16¡17'11.90""N","75¡35'17.95""W","16¡39'12.53""N","77¡19'41.05""W",17.3444,-76.26027,18.39178,-76.94238,18.027,-75.18578,16.28664,-75.58832,16.65348,-77.32807,LC80110482013195LGN00,LC80110482013195LGN00,LC80110482013195LGN00
1,N,LC80110472013195LGN00,11,47,11,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/14/13,2013:195:15:29:01.5574101,2013:195:15:29:33.5577333,9,10.77,66.29108989,78.68492182,11.565,10.244,Yes,"18¡47'13.81""N","75¡55'53.33""W","19¡50'04.78""N","76¡37'07.79""W","19¡28'07.25""N","74¡50'50.50""W","17¡43'44.44""N","75¡15'18.68""W","18¡05'48.84""N","77¡00'29.48""W",18.78717,-75.93148,19.83466,-76.61883,19.46868,-74.84736,17.72901,-75.25519,18.0969,-77.00819,LC80110472013195LGN00,LC80110472013195LGN00,LC80110472013195LGN00
1,N,LC80110452013195LGN00,11,45,11,45,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/14/13,2013:195:15:28:13.5569313,2013:195:15:28:45.5572545,9,11.41,67.12984441,85.30972034,5.454,6.182,Yes,"21¡40'17.08""N","75¡15'41.94""W","22¡43'09.48""N","75¡57'40.00""W","22¡21'01.33""N","74¡09'18.11""W","20¡36'44.17""N","74¡34'30.22""W","20¡58'58.12""N","76¡21'33.19""W",21.67141,-75.26165,22.7193,-75.96111,22.35037,-74.15503,20.61227,-74.57506,20.98281,-76.35922,LC80110452013195LGN00,LC80110452013195LGN00,LC80110452013195LGN00
1,N,LC80110462013195LGN00,11,46,11,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/14/13,2013:195:15:28:37.5571737,2013:195:15:29:09.5574909,9,7.86,66.74973434,81.93447031,5.761,4.827,Yes,"20¡13'47.78""N","75¡35'55.25""W","21¡16'39.43""N","76¡17'30.52""W","20¡54'36.90""N","74¡30'13.50""W","19¡10'16.61""N","74¡55'02.60""W","19¡32'25.58""N","76¡41'07.01""W",20.22994,-75.59868,21.27762,-76.29181,20.91025,-74.50375,19.17128,-74.91739,19.54044,-76.68528,LC80110462013195LGN00,LC80110462013195LGN00,LC80110462013195LGN00
1,N,LC80110442013195LGN00,11,44,11,44,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/14/13,2013:195:15:27:49.5566949,2013:195:15:28:21.5570121,9,18.1,67.42773136,88.79569033,5.503,4.979,Yes,"23¡06'45.97""N","74¡55'11.17""W","24¡09'39.24""N","75¡37'33.64""W","23¡47'25.15""N","73¡48'02.09""W","22¡03'11.12""N","74¡13'38.78""W","22¡25'30.43""N","76¡01'44.83""W",23.11277,-74.91977,24.1609,-75.62601,23.79032,-73.80058,22.05309,-74.22744,22.42512,-76.02912,LC80110442013195LGN00,LC80110442013195LGN00,LC80110442013195LGN00
1,N,LC80080472013190LGN00,8,47,8,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/9/13,2013:190:15:10:29.5462929,2013:190:15:11:01.5466101,9,10.39,66.39603458,76.92359407,4.878,6.925,Yes,"18¡47'14.78""N","71¡17'55.43""W","19¡50'05.82""N","71¡59'09.42""W","19¡28'08.29""N","70¡12'52.63""W","17¡43'45.08""N","70¡37'21.00""W","18¡05'49.56""N","72¡22'31.22""W",18.78744,-71.29873,19.83495,-71.98595,19.46897,-70.21462,17.72919,-70.6225,18.0971,-72.37534,LC80080472013190LGN00,LC80080472013190LGN00,LC80080472013190LGN00
1,N,LC80080482013190LGN00,8,48,8,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/9/13,2013:190:15:10:53.5465353,2013:190:15:11:24.5468424,9,12.49,65.82251748,73.84133277,5.273,6.981,Yes,"17¡20'39.62""N","71¡37'39.36""W","18¡23'30.12""N","72¡18'32.83""W","18¡01'37.60""N","70¡33'13.00""W","16¡17'11.83""N","70¡57'22.32""W","16¡39'11.77""N","72¡41'41.53""W",17.34434,-71.6276,18.3917,-72.30912,18.02711,-70.55361,16.28662,-70.9562,16.65327,-72.69487,LC80080482013190LGN00,LC80080482013190LGN00,LC80080482013190LGN00
1,N,LC80100472013188LGN00,10,47,10,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/7/13,2013:188:15:22:50.5537050,2013:188:15:23:22.5540222,9,4.73,66.44723827,76.32685159,4.872,6.154,Yes,"18¡47'13.81""N","74¡23'20.90""W","19¡50'04.96""N","75¡04'35.08""W","19¡28'07.21""N","73¡18'17.86""W","17¡43'44.22""N","73¡42'46.33""W","18¡05'48.84""N","75¡27'57.02""W",18.78717,-74.38914,19.83471,-75.07641,19.46867,-73.30496,17.72895,-73.71287,18.0969,-75.46584,LC80100472013188LGN00,LC80100472013188LGN00,LC80100472013188LGN00
1,N,LC80100462013188LGN00,10,46,10,46,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/7/13,2013:188:15:22:26.5534626,2013:188:15:22:58.5537858,9,10.33,66.96241394,79.55732089,5.226,4.425,Yes,"20¡13'46.96""N","74¡03'22.68""W","21¡16'38.75""N","74¡44'57.95""W","20¡54'36.00""N","72¡57'41.04""W","19¡10'15.67""N","73¡22'30.36""W","19¡32'24.79""N","75¡08'34.66""W",20.22971,-74.0563,21.27743,-74.74943,20.91,-72.9614,19.17102,-73.3751,19.54022,-75.14296,LC80100462013188LGN00,LC80100462013188LGN00,LC80100462013188LGN00
1,N,LC80050482013185LGN00,5,48,5,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,7/4/13,2013:185:14:52:20.5354020,2013:185:14:52:52.5357252,9,19.03,65.93067663,72.47101036,4.953,6.05,Yes,"17¡20'39.88""N","66¡59'30.19""W","18¡23'30.62""N","67¡40'25.28""W","18¡01'37.27""N","65¡55'02.17""W","16¡17'11.72""N","66¡19'11.68""W","16¡39'12.46""N","68¡03'34.09""W",17.34441,-66.99172,18.39184,-67.67369,18.02702,-65.91727,16.28659,-66.31991,16.65346,-68.05947,LC80050482013185LGN00,LC80050482013185LGN00,LC80050482013185LGN00
1,N,LC80090482013181LGN00,9,48,9,48,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,6/30/13,2013:181:15:17:02.5502202,2013:181:15:17:34.5505434,9,15,66.04879561,71.65184236,4.998,6.133,Yes,"17¡20'39.98""N","73¡10'10.70""W","18¡23'30.59""N","73¡51'05.11""W","18¡01'37.70""N","72¡05'43.44""W","16¡17'11.94""N","72¡29'52.76""W","16¡39'12.24""N","74¡14'13.74""W",17.34444,-73.16964,18.39183,-73.85142,18.02714,-72.0954,16.28665,-72.49799,16.6534,-74.23715,LC80090482013181LGN00,LC80090482013181LGN00,LC80090482013181LGN00
1,N,LC80090472013181LGN00,9,47,9,47,NADIR,FULL,NOMINAL,,LGN,DAY,Level 1T,OLI_TIRS,6/30/13,2013:181:15:16:38.5499838,2013:181:15:17:10.5503010,9,19.3,66.67297453,74.71711367,5.458,5.98,Yes,"18¡47'14.14""N","72¡50'26.88""W","19¡50'05.10""N","73¡31'41.05""W","19¡28'07.50""N","71¡45'24.01""W","17¡43'44.54""N","72¡09'52.42""W","18¡05'49.02""N","73¡55'02.86""W",18.78726,-72.8408,19.83475,-73.52807,19.46875,-71.75667,17.72904,-72.16456,18.09695,-73.91746,LC80090472013181LGN00,LC80090472013181LGN00,LC80090472013181LGN00
